temporada,producto,id_producto,id_ciudad,ciudad,unidades_vendidas,evento,fecha
otonio,bebida_energizante,4,4,tlaquepaque,56,1,12/10/2024
otonio,bebida_energizante,4,5,el_salto,71,1,12/10/2024
otonio,bebida_energizante,4,6,tlajomulco,47,1,12/10/2024
otonio,jugo,3,1,zapopan,123,1,12/10/2024
otonio,jugo,3,2,guadalajara,105,1,12/10/2024
otonio,jugo,3,3,tonala,102,1,12/10/2024
otonio,jugo,3,4,tlaquepaque,109,1,12/10/2024
otonio,jugo,3,5,el_salto,84,1,12/10/2024
otonio,jugo,3,6,tlajomulco,100,1,12/10/2024
otonio,refresco,1,1,zapopan,167,1,12/10/2024
otonio,refresco,1,2,guadalajara,181,1,12/10/2024
otonio,refresco,1,3,tonala,198,1,12/10/2024
otonio,refresco,1,4,tlaquepaque,193,1,12/10/2024
otonio,refresco,1,5,el_salto,188,1,12/10/2024
otonio,refresco,1,6,tlajomulco,181,1,12/10/2024
otonio,agua,2,1,zapopan,174,1,13/10/2024
otonio,agua,2,2,guadalajara,161,1,13/10/2024
otonio,agua,2,3,tonala,161,1,13/10/2024
otonio,agua,2,4,tlaquepaque,141,1,13/10/2024
otonio,agua,2,5,el_salto,151,1,13/10/2024
otonio,agua,2,6,tlajomulco,166,1,13/10/2024
otonio,bebida_energizante,4,1,zapopan,57,1,13/10/2024
otonio,bebida_energizante,4,2,guadalajara,43,1,13/10/2024
otonio,bebida_energizante,4,3,tonala,54,1,13/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,54,1,13/10/2024
otonio,bebida_energizante,4,5,el_salto,56,1,13/10/2024
otonio,bebida_energizante,4,6,tlajomulco,82,1,13/10/2024
otonio,jugo,3,1,zapopan,83,1,13/10/2024
otonio,jugo,3,2,guadalajara,82,1,13/10/2024
otonio,jugo,3,3,tonala,88,1,13/10/2024
otonio,jugo,3,4,tlaquepaque,123,1,13/10/2024
otonio,jugo,3,5,el_salto,98,1,13/10/2024
otonio,jugo,3,6,tlajomulco,80,1,13/10/2024
otonio,refresco,1,1,zapopan,165,1,13/10/2024
otonio,refresco,1,2,guadalajara,169,1,13/10/2024
otonio,refresco,1,3,tonala,192,1,13/10/2024
otonio,refresco,1,4,tlaquepaque,197,1,13/10/2024
otonio,refresco,1,5,el_salto,186,1,13/10/2024
otonio,refresco,1,6,tlajomulco,174,1,13/10/2024
otonio,agua,2,1,zapopan,163,1,14/10/2024
otonio,agua,2,2,guadalajara,153,1,14/10/2024
otonio,agua,2,3,tonala,163,1,14/10/2024
otonio,agua,2,4,tlaquepaque,145,1,14/10/2024
otonio,agua,2,5,el_salto,134,1,14/10/2024
otonio,agua,2,6,tlajomulco,150,1,14/10/2024
otonio,bebida_energizante,4,1,zapopan,77,1,14/10/2024
otonio,bebida_energizante,4,2,guadalajara,52,1,14/10/2024
otonio,bebida_energizante,4,3,tonala,49,1,14/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,71,1,14/10/2024
otonio,bebida_energizante,4,5,el_salto,64,1,14/10/2024
otonio,bebida_energizante,4,6,tlajomulco,63,1,14/10/2024
otonio,jugo,3,1,zapopan,95,1,14/10/2024
otonio,jugo,3,2,guadalajara,89,1,14/10/2024
otonio,jugo,3,3,tonala,83,1,14/10/2024
otonio,jugo,3,4,tlaquepaque,97,1,14/10/2024
otonio,jugo,3,5,el_salto,80,1,14/10/2024
otonio,jugo,3,6,tlajomulco,107,1,14/10/2024
otonio,refresco,1,1,zapopan,170,1,14/10/2024
otonio,refresco,1,2,guadalajara,182,1,14/10/2024
otonio,refresco,1,3,tonala,206,1,14/10/2024
otonio,refresco,1,4,tlaquepaque,169,1,14/10/2024
otonio,refresco,1,5,el_salto,174,1,14/10/2024
otonio,refresco,1,6,tlajomulco,178,1,14/10/2024
otonio,agua,2,1,zapopan,162,1,15/10/2024
otonio,agua,2,2,guadalajara,154,1,15/10/2024
otonio,agua,2,3,tonala,175,1,15/10/2024
otonio,agua,2,4,tlaquepaque,153,1,15/10/2024
otonio,agua,2,5,el_salto,153,1,15/10/2024
otonio,agua,2,6,tlajomulco,157,1,15/10/2024
otonio,bebida_energizante,4,1,zapopan,61,1,15/10/2024
otonio,bebida_energizante,4,2,guadalajara,56,1,15/10/2024
otonio,bebida_energizante,4,3,tonala,67,1,15/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,55,1,15/10/2024
otonio,bebida_energizante,4,5,el_salto,76,1,15/10/2024
otonio,bebida_energizante,4,6,tlajomulco,78,1,15/10/2024
otonio,jugo,3,1,zapopan,112,1,15/10/2024
otonio,jugo,3,2,guadalajara,86,1,15/10/2024
otonio,jugo,3,3,tonala,77,1,15/10/2024
otonio,jugo,3,4,tlaquepaque,100,1,15/10/2024
otonio,jugo,3,5,el_salto,81,1,15/10/2024
otonio,jugo,3,6,tlajomulco,90,1,15/10/2024
otonio,refresco,1,1,zapopan,183,1,15/10/2024
otonio,refresco,1,2,guadalajara,189,1,15/10/2024
otonio,refresco,1,3,tonala,177,1,15/10/2024
otonio,refresco,1,4,tlaquepaque,194,1,15/10/2024
otonio,refresco,1,5,el_salto,187,1,15/10/2024
otonio,refresco,1,6,tlajomulco,188,1,15/10/2024
otonio,agua,2,1,zapopan,157,1,16/10/2024
otonio,agua,2,2,guadalajara,160,1,16/10/2024
otonio,agua,2,3,tonala,148,1,16/10/2024
otonio,agua,2,4,tlaquepaque,166,1,16/10/2024
otonio,agua,2,5,el_salto,163,1,16/10/2024
otonio,agua,2,6,tlajomulco,156,1,16/10/2024
otonio,bebida_energizante,4,1,zapopan,67,1,16/10/2024
otonio,bebida_energizante,4,2,guadalajara,50,1,16/10/2024
otonio,bebida_energizante,4,3,tonala,53,1,16/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,53,1,16/10/2024
otonio,bebida_energizante,4,5,el_salto,41,1,16/10/2024
otonio,bebida_energizante,4,6,tlajomulco,57,1,16/10/2024
otonio,jugo,3,1,zapopan,85,1,16/10/2024
otonio,jugo,3,2,guadalajara,102,1,16/10/2024
otonio,jugo,3,3,tonala,87,1,16/10/2024
otonio,jugo,3,4,tlaquepaque,93,1,16/10/2024
otonio,jugo,3,5,el_salto,105,1,16/10/2024
otonio,jugo,3,6,tlajomulco,99,1,16/10/2024
otonio,refresco,1,1,zapopan,168,1,16/10/2024
otonio,refresco,1,2,guadalajara,189,1,16/10/2024
otonio,refresco,1,3,tonala,187,1,16/10/2024
otonio,refresco,1,4,tlaquepaque,182,1,16/10/2024
otonio,refresco,1,5,el_salto,174,1,16/10/2024
otonio,refresco,1,6,tlajomulco,187,1,16/10/2024
otonio,agua,2,1,zapopan,147,1,17/10/2024
otonio,agua,2,2,guadalajara,147,1,17/10/2024
otonio,agua,2,3,tonala,153,1,17/10/2024
otonio,agua,2,4,tlaquepaque,154,1,17/10/2024
otonio,agua,2,5,el_salto,149,1,17/10/2024
otonio,agua,2,6,tlajomulco,149,1,17/10/2024
otonio,bebida_energizante,4,1,zapopan,71,1,17/10/2024
otonio,bebida_energizante,4,2,guadalajara,51,1,17/10/2024
otonio,bebida_energizante,4,3,tonala,63,1,17/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,67,1,17/10/2024
otonio,bebida_energizante,4,5,el_salto,46,1,17/10/2024
otonio,bebida_energizante,4,6,tlajomulco,54,1,17/10/2024
otonio,jugo,3,1,zapopan,105,1,17/10/2024
otonio,jugo,3,2,guadalajara,76,1,17/10/2024
otonio,jugo,3,3,tonala,101,1,17/10/2024
otonio,jugo,3,4,tlaquepaque,98,1,17/10/2024
otonio,jugo,3,5,el_salto,99,1,17/10/2024
otonio,jugo,3,6,tlajomulco,102,1,17/10/2024
otonio,refresco,1,1,zapopan,185,1,17/10/2024
otonio,refresco,1,2,guadalajara,170,1,17/10/2024
otonio,refresco,1,3,tonala,187,1,17/10/2024
otonio,refresco,1,4,tlaquepaque,189,1,17/10/2024
otonio,refresco,1,5,el_salto,175,1,17/10/2024
otonio,refresco,1,6,tlajomulco,190,1,17/10/2024
otonio,agua,2,1,zapopan,156,1,18/10/2024
otonio,agua,2,2,guadalajara,142,1,18/10/2024
otonio,agua,2,3,tonala,158,1,18/10/2024
otonio,agua,2,4,tlaquepaque,160,1,18/10/2024
otonio,agua,2,5,el_salto,168,1,18/10/2024
otonio,agua,2,6,tlajomulco,161,1,18/10/2024
otonio,bebida_energizante,4,1,zapopan,62,1,18/10/2024
otonio,bebida_energizante,4,2,guadalajara,58,1,18/10/2024
otonio,bebida_energizante,4,3,tonala,65,1,18/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,61,1,18/10/2024
otonio,bebida_energizante,4,5,el_salto,57,1,18/10/2024
otonio,bebida_energizante,4,6,tlajomulco,53,1,18/10/2024
otonio,jugo,3,1,zapopan,101,1,18/10/2024
otonio,jugo,3,2,guadalajara,85,1,18/10/2024
otonio,jugo,3,3,tonala,84,1,18/10/2024
otonio,jugo,3,4,tlaquepaque,85,1,18/10/2024
otonio,jugo,3,5,el_salto,73,1,18/10/2024
otonio,jugo,3,6,tlajomulco,81,1,18/10/2024
otonio,refresco,1,1,zapopan,174,1,18/10/2024
otonio,refresco,1,2,guadalajara,176,1,18/10/2024
otonio,refresco,1,3,tonala,189,1,18/10/2024
otonio,refresco,1,4,tlaquepaque,183,1,18/10/2024
otonio,refresco,1,5,el_salto,191,1,18/10/2024
otonio,refresco,1,6,tlajomulco,194,1,18/10/2024
otonio,agua,2,1,zapopan,163,1,19/10/2024
otonio,agua,2,2,guadalajara,162,1,19/10/2024
otonio,agua,2,3,tonala,147,1,19/10/2024
otonio,agua,2,4,tlaquepaque,150,1,19/10/2024
otonio,agua,2,5,el_salto,162,1,19/10/2024
otonio,agua,2,6,tlajomulco,166,1,19/10/2024
otonio,bebida_energizante,4,1,zapopan,50,1,19/10/2024
otonio,bebida_energizante,4,2,guadalajara,59,1,19/10/2024
otonio,bebida_energizante,4,3,tonala,71,1,19/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,58,1,19/10/2024
otonio,bebida_energizante,4,5,el_salto,49,1,19/10/2024
otonio,bebida_energizante,4,6,tlajomulco,64,1,19/10/2024
otonio,jugo,3,1,zapopan,91,1,19/10/2024
otonio,jugo,3,2,guadalajara,110,1,19/10/2024
otonio,jugo,3,3,tonala,99,1,19/10/2024
otonio,jugo,3,4,tlaquepaque,92,1,19/10/2024
otonio,jugo,3,5,el_salto,91,1,19/10/2024
otonio,jugo,3,6,tlajomulco,91,1,19/10/2024
otonio,refresco,1,1,zapopan,185,1,19/10/2024
otonio,refresco,1,2,guadalajara,179,1,19/10/2024
otonio,refresco,1,3,tonala,180,1,19/10/2024
otonio,refresco,1,4,tlaquepaque,178,1,19/10/2024
otonio,refresco,1,5,el_salto,166,1,19/10/2024
otonio,refresco,1,6,tlajomulco,201,1,19/10/2024
otonio,agua,2,1,zapopan,139,1,20/10/2024
otonio,agua,2,2,guadalajara,167,1,20/10/2024
otonio,agua,2,3,tonala,148,1,20/10/2024
otonio,agua,2,4,tlaquepaque,172,1,20/10/2024
otonio,agua,2,5,el_salto,134,1,20/10/2024
otonio,agua,2,6,tlajomulco,136,1,20/10/2024
otonio,bebida_energizante,4,1,zapopan,74,1,20/10/2024
otonio,bebida_energizante,4,2,guadalajara,69,1,20/10/2024
otonio,bebida_energizante,4,3,tonala,43,1,20/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,66,1,20/10/2024
otonio,bebida_energizante,4,5,el_salto,50,1,20/10/2024
otonio,bebida_energizante,4,6,tlajomulco,76,1,20/10/2024
otonio,jugo,3,1,zapopan,104,1,20/10/2024
otonio,jugo,3,2,guadalajara,75,1,20/10/2024
otonio,jugo,3,3,tonala,105,1,20/10/2024
otonio,jugo,3,4,tlaquepaque,102,1,20/10/2024
otonio,jugo,3,5,el_salto,83,1,20/10/2024
otonio,jugo,3,6,tlajomulco,92,1,20/10/2024
otonio,refresco,1,1,zapopan,181,1,20/10/2024
otonio,refresco,1,2,guadalajara,165,1,20/10/2024
otonio,refresco,1,3,tonala,188,1,20/10/2024
otonio,refresco,1,4,tlaquepaque,197,1,20/10/2024
otonio,refresco,1,5,el_salto,179,1,20/10/2024
otonio,refresco,1,6,tlajomulco,204,1,20/10/2024
otonio,agua,2,1,zapopan,178,1,21/10/2024
otonio,agua,2,2,guadalajara,164,1,21/10/2024
otonio,agua,2,3,tonala,163,1,21/10/2024
otonio,agua,2,4,tlaquepaque,171,1,21/10/2024
otonio,agua,2,5,el_salto,136,1,21/10/2024
otonio,agua,2,6,tlajomulco,156,1,21/10/2024
otonio,bebida_energizante,4,1,zapopan,61,1,21/10/2024
otonio,bebida_energizante,4,2,guadalajara,66,1,21/10/2024
otonio,bebida_energizante,4,3,tonala,43,1,21/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,54,1,21/10/2024
otonio,bebida_energizante,4,5,el_salto,64,1,21/10/2024
otonio,bebida_energizante,4,6,tlajomulco,71,1,21/10/2024
otonio,jugo,3,1,zapopan,112,1,21/10/2024
otonio,jugo,3,2,guadalajara,73,1,21/10/2024
otonio,jugo,3,3,tonala,93,1,21/10/2024
otonio,jugo,3,4,tlaquepaque,98,1,21/10/2024
otonio,jugo,3,5,el_salto,110,1,21/10/2024
otonio,jugo,3,6,tlajomulco,86,1,21/10/2024
otonio,refresco,1,1,zapopan,176,1,21/10/2024
otonio,refresco,1,2,guadalajara,188,1,21/10/2024
otonio,refresco,1,3,tonala,170,1,21/10/2024
otonio,refresco,1,4,tlaquepaque,192,1,21/10/2024
otonio,refresco,1,5,el_salto,188,1,21/10/2024
otonio,refresco,1,6,tlajomulco,182,1,21/10/2024
otonio,agua,2,1,zapopan,159,1,22/10/2024
otonio,agua,2,2,guadalajara,136,1,22/10/2024
otonio,agua,2,3,tonala,147,1,22/10/2024
otonio,agua,2,4,tlaquepaque,169,1,22/10/2024
otonio,agua,2,5,el_salto,138,1,22/10/2024
otonio,agua,2,6,tlajomulco,163,1,22/10/2024
otonio,bebida_energizante,4,1,zapopan,74,1,22/10/2024
otonio,bebida_energizante,4,2,guadalajara,59,1,22/10/2024
otonio,bebida_energizante,4,3,tonala,52,1,22/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,70,1,22/10/2024
otonio,bebida_energizante,4,5,el_salto,53,1,22/10/2024
otonio,bebida_energizante,4,6,tlajomulco,56,1,22/10/2024
otonio,jugo,3,1,zapopan,87,1,22/10/2024
otonio,jugo,3,2,guadalajara,83,1,22/10/2024
otonio,jugo,3,3,tonala,87,1,22/10/2024
otonio,jugo,3,4,tlaquepaque,90,1,22/10/2024
otonio,jugo,3,5,el_salto,105,1,22/10/2024
otonio,jugo,3,6,tlajomulco,92,1,22/10/2024
otonio,refresco,1,1,zapopan,186,1,22/10/2024
otonio,refresco,1,2,guadalajara,203,1,22/10/2024
otonio,refresco,1,3,tonala,197,1,22/10/2024
otonio,refresco,1,4,tlaquepaque,182,1,22/10/2024
otonio,refresco,1,5,el_salto,181,1,22/10/2024
otonio,refresco,1,6,tlajomulco,185,1,22/10/2024
otonio,agua,2,1,zapopan,137,1,23/10/2024
otonio,agua,2,2,guadalajara,161,1,23/10/2024
otonio,agua,2,3,tonala,120,1,23/10/2024
otonio,agua,2,4,tlaquepaque,128,1,23/10/2024
otonio,agua,2,5,el_salto,149,1,23/10/2024
otonio,agua,2,6,tlajomulco,158,1,23/10/2024
otonio,bebida_energizante,4,1,zapopan,53,1,23/10/2024
otonio,bebida_energizante,4,2,guadalajara,58,1,23/10/2024
otonio,bebida_energizante,4,3,tonala,52,1,23/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,63,1,23/10/2024
otonio,bebida_energizante,4,5,el_salto,57,1,23/10/2024
otonio,bebida_energizante,4,6,tlajomulco,75,1,23/10/2024
otonio,jugo,3,1,zapopan,85,1,23/10/2024
otonio,jugo,3,2,guadalajara,98,1,23/10/2024
otonio,jugo,3,3,tonala,115,1,23/10/2024
otonio,jugo,3,4,tlaquepaque,96,1,23/10/2024
otonio,jugo,3,5,el_salto,81,1,23/10/2024
otonio,jugo,3,6,tlajomulco,70,1,23/10/2024
otonio,refresco,1,1,zapopan,189,1,23/10/2024
otonio,refresco,1,2,guadalajara,184,1,23/10/2024
otonio,refresco,1,3,tonala,194,1,23/10/2024
otonio,refresco,1,4,tlaquepaque,170,1,23/10/2024
otonio,refresco,1,5,el_salto,172,1,23/10/2024
otonio,refresco,1,6,tlajomulco,194,1,23/10/2024
otonio,agua,2,1,zapopan,170,1,24/10/2024
otonio,agua,2,2,guadalajara,165,1,24/10/2024
otonio,agua,2,3,tonala,146,1,24/10/2024
otonio,agua,2,4,tlaquepaque,160,1,24/10/2024
otonio,agua,2,5,el_salto,161,1,24/10/2024
otonio,agua,2,6,tlajomulco,152,1,24/10/2024
otonio,bebida_energizante,4,1,zapopan,66,1,24/10/2024
otonio,bebida_energizante,4,2,guadalajara,66,1,24/10/2024
otonio,bebida_energizante,4,3,tonala,76,1,24/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,79,1,24/10/2024
otonio,bebida_energizante,4,5,el_salto,62,1,24/10/2024
otonio,bebida_energizante,4,6,tlajomulco,67,1,24/10/2024
otonio,jugo,3,1,zapopan,91,1,24/10/2024
otonio,jugo,3,2,guadalajara,100,1,24/10/2024
otonio,jugo,3,3,tonala,86,1,24/10/2024
otonio,jugo,3,4,tlaquepaque,88,1,24/10/2024
otonio,jugo,3,5,el_salto,84,1,24/10/2024
otonio,jugo,3,6,tlajomulco,93,1,24/10/2024
otonio,refresco,1,1,zapopan,216,1,24/10/2024
otonio,refresco,1,2,guadalajara,198,1,24/10/2024
otonio,refresco,1,3,tonala,193,1,24/10/2024
otonio,refresco,1,4,tlaquepaque,187,1,24/10/2024
otonio,refresco,1,5,el_salto,189,1,24/10/2024
otonio,refresco,1,6,tlajomulco,185,1,24/10/2024
otonio,agua,2,1,zapopan,144,1,25/10/2024
otonio,agua,2,2,guadalajara,160,1,25/10/2024
otonio,agua,2,3,tonala,150,1,25/10/2024
otonio,agua,2,4,tlaquepaque,160,1,25/10/2024
otonio,agua,2,5,el_salto,135,1,25/10/2024
otonio,agua,2,6,tlajomulco,169,1,25/10/2024
otonio,bebida_energizante,4,1,zapopan,72,1,25/10/2024
otonio,bebida_energizante,4,2,guadalajara,58,1,25/10/2024
otonio,bebida_energizante,4,3,tonala,56,1,25/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,60,1,25/10/2024
otonio,bebida_energizante,4,5,el_salto,72,1,25/10/2024
otonio,bebida_energizante,4,6,tlajomulco,75,1,25/10/2024
otonio,jugo,3,1,zapopan,101,1,25/10/2024
otonio,jugo,3,2,guadalajara,88,1,25/10/2024
otonio,jugo,3,3,tonala,86,1,25/10/2024
otonio,jugo,3,4,tlaquepaque,98,1,25/10/2024
otonio,jugo,3,5,el_salto,89,1,25/10/2024
otonio,jugo,3,6,tlajomulco,85,1,25/10/2024
otonio,refresco,1,1,zapopan,180,1,25/10/2024
otonio,refresco,1,2,guadalajara,226,1,25/10/2024
otonio,refresco,1,3,tonala,192,1,25/10/2024
otonio,refresco,1,4,tlaquepaque,180,1,25/10/2024
otonio,refresco,1,5,el_salto,176,1,25/10/2024
otonio,refresco,1,6,tlajomulco,188,1,25/10/2024
otonio,agua,2,1,zapopan,160,1,26/10/2024
otonio,agua,2,2,guadalajara,169,1,26/10/2024
otonio,agua,2,3,tonala,165,1,26/10/2024
otonio,agua,2,4,tlaquepaque,155,1,26/10/2024
otonio,agua,2,5,el_salto,150,1,26/10/2024
otonio,agua,2,6,tlajomulco,148,1,26/10/2024
otonio,bebida_energizante,4,1,zapopan,53,1,26/10/2024
otonio,bebida_energizante,4,2,guadalajara,60,1,26/10/2024
otonio,bebida_energizante,4,3,tonala,75,1,26/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,57,1,26/10/2024
otonio,bebida_energizante,4,5,el_salto,52,1,26/10/2024
otonio,bebida_energizante,4,6,tlajomulco,60,1,26/10/2024
otonio,jugo,3,1,zapopan,89,1,26/10/2024
otonio,jugo,3,2,guadalajara,97,1,26/10/2024
otonio,jugo,3,3,tonala,88,1,26/10/2024
otonio,jugo,3,4,tlaquepaque,73,1,26/10/2024
otonio,jugo,3,5,el_salto,90,1,26/10/2024
otonio,jugo,3,6,tlajomulco,90,1,26/10/2024
otonio,refresco,1,1,zapopan,200,1,26/10/2024
otonio,refresco,1,2,guadalajara,180,1,26/10/2024
otonio,refresco,1,3,tonala,175,1,26/10/2024
otonio,refresco,1,4,tlaquepaque,187,1,26/10/2024
otonio,refresco,1,5,el_salto,178,1,26/10/2024
otonio,refresco,1,6,tlajomulco,177,1,26/10/2024
otonio,agua,2,1,zapopan,154,1,27/10/2024
otonio,agua,2,2,guadalajara,157,1,27/10/2024
otonio,agua,2,3,tonala,130,1,27/10/2024
otonio,agua,2,4,tlaquepaque,152,1,27/10/2024
otonio,agua,2,5,el_salto,137,1,27/10/2024
otonio,agua,2,6,tlajomulco,159,1,27/10/2024
otonio,bebida_energizante,4,1,zapopan,67,1,27/10/2024
otonio,bebida_energizante,4,2,guadalajara,71,1,27/10/2024
otonio,bebida_energizante,4,3,tonala,65,1,27/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,52,1,27/10/2024
otonio,bebida_energizante,4,5,el_salto,62,1,27/10/2024
otonio,bebida_energizante,4,6,tlajomulco,74,1,27/10/2024
otonio,jugo,3,1,zapopan,95,1,27/10/2024
otonio,jugo,3,2,guadalajara,85,1,27/10/2024
otonio,jugo,3,3,tonala,95,1,27/10/2024
otonio,jugo,3,4,tlaquepaque,82,1,27/10/2024
otonio,jugo,3,5,el_salto,84,1,27/10/2024
otonio,jugo,3,6,tlajomulco,95,1,27/10/2024
otonio,refresco,1,1,zapopan,183,1,27/10/2024
otonio,refresco,1,2,guadalajara,189,1,27/10/2024
otonio,refresco,1,3,tonala,186,1,27/10/2024
otonio,refresco,1,4,tlaquepaque,186,1,27/10/2024
otonio,refresco,1,5,el_salto,164,1,27/10/2024
otonio,refresco,1,6,tlajomulco,199,1,27/10/2024
otonio,agua,2,1,zapopan,137,1,28/10/2024
otonio,agua,2,2,guadalajara,154,1,28/10/2024
otonio,agua,2,3,tonala,143,1,28/10/2024
otonio,agua,2,4,tlaquepaque,155,1,28/10/2024
otonio,agua,2,5,el_salto,130,1,28/10/2024
otonio,agua,2,6,tlajomulco,146,1,28/10/2024
otonio,bebida_energizante,4,1,zapopan,51,1,28/10/2024
otonio,bebida_energizante,4,2,guadalajara,53,1,28/10/2024
otonio,bebida_energizante,4,3,tonala,63,1,28/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,62,1,28/10/2024
otonio,bebida_energizante,4,5,el_salto,74,1,28/10/2024
otonio,bebida_energizante,4,6,tlajomulco,62,1,28/10/2024
otonio,jugo,3,1,zapopan,93,1,28/10/2024
otonio,jugo,3,2,guadalajara,100,1,28/10/2024
otonio,jugo,3,3,tonala,100,1,28/10/2024
otonio,jugo,3,4,tlaquepaque,84,1,28/10/2024
otonio,jugo,3,5,el_salto,102,1,28/10/2024
otonio,jugo,3,6,tlajomulco,106,1,28/10/2024
otonio,refresco,1,1,zapopan,170,1,28/10/2024
otonio,refresco,1,2,guadalajara,170,1,28/10/2024
otonio,refresco,1,3,tonala,191,1,28/10/2024
otonio,refresco,1,4,tlaquepaque,186,1,28/10/2024
otonio,refresco,1,5,el_salto,190,1,28/10/2024
otonio,refresco,1,6,tlajomulco,174,1,28/10/2024
otonio,agua,2,1,zapopan,159,1,29/10/2024
otonio,agua,2,2,guadalajara,160,1,29/10/2024
otonio,agua,2,3,tonala,148,1,29/10/2024
otonio,agua,2,4,tlaquepaque,156,1,29/10/2024
otonio,agua,2,5,el_salto,151,1,29/10/2024
otonio,agua,2,6,tlajomulco,155,1,29/10/2024
otonio,bebida_energizante,4,1,zapopan,84,1,29/10/2024
otonio,bebida_energizante,4,2,guadalajara,52,1,29/10/2024
otonio,bebida_energizante,4,3,tonala,51,1,29/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,47,1,29/10/2024
otonio,bebida_energizante,4,5,el_salto,41,1,29/10/2024
otonio,bebida_energizante,4,6,tlajomulco,53,1,29/10/2024
otonio,jugo,3,1,zapopan,99,1,29/10/2024
otonio,jugo,3,2,guadalajara,79,1,29/10/2024
otonio,jugo,3,3,tonala,98,1,29/10/2024
otonio,jugo,3,4,tlaquepaque,117,1,29/10/2024
otonio,jugo,3,5,el_salto,81,1,29/10/2024
otonio,jugo,3,6,tlajomulco,80,1,29/10/2024
otonio,refresco,1,1,zapopan,183,1,29/10/2024
otonio,refresco,1,2,guadalajara,195,1,29/10/2024
otonio,refresco,1,3,tonala,205,1,29/10/2024
otonio,refresco,1,4,tlaquepaque,187,1,29/10/2024
otonio,refresco,1,5,el_salto,163,1,29/10/2024
otonio,refresco,1,6,tlajomulco,186,1,29/10/2024
otonio,agua,2,1,zapopan,151,1,30/10/2024
otonio,agua,2,2,guadalajara,164,1,30/10/2024
otonio,agua,2,3,tonala,169,1,30/10/2024
otonio,agua,2,4,tlaquepaque,154,1,30/10/2024
otonio,agua,2,5,el_salto,148,1,30/10/2024
otonio,agua,2,6,tlajomulco,137,1,30/10/2024
otonio,bebida_energizante,4,1,zapopan,73,1,30/10/2024
otonio,bebida_energizante,4,2,guadalajara,71,1,30/10/2024
otonio,bebida_energizante,4,3,tonala,48,1,30/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,58,1,30/10/2024
otonio,bebida_energizante,4,5,el_salto,41,1,30/10/2024
otonio,bebida_energizante,4,6,tlajomulco,62,1,30/10/2024
otonio,jugo,3,1,zapopan,93,1,30/10/2024
otonio,jugo,3,2,guadalajara,95,1,30/10/2024
otonio,jugo,3,3,tonala,87,1,30/10/2024
otonio,jugo,3,4,tlaquepaque,101,1,30/10/2024
otonio,jugo,3,5,el_salto,95,1,30/10/2024
otonio,jugo,3,6,tlajomulco,92,1,30/10/2024
otonio,refresco,1,1,zapopan,174,1,30/10/2024
otonio,refresco,1,2,guadalajara,185,1,30/10/2024
otonio,refresco,1,3,tonala,181,1,30/10/2024
otonio,refresco,1,4,tlaquepaque,206,1,30/10/2024
otonio,refresco,1,5,el_salto,190,1,30/10/2024
otonio,refresco,1,6,tlajomulco,179,1,30/10/2024
otonio,agua,2,1,zapopan,154,1,31/10/2024
otonio,agua,2,2,guadalajara,155,1,31/10/2024
otonio,agua,2,3,tonala,150,1,31/10/2024
otonio,agua,2,4,tlaquepaque,160,1,31/10/2024
otonio,agua,2,5,el_salto,183,1,31/10/2024
otonio,agua,2,6,tlajomulco,134,1,31/10/2024
otonio,bebida_energizante,4,1,zapopan,57,1,31/10/2024
otonio,bebida_energizante,4,2,guadalajara,69,1,31/10/2024
otonio,bebida_energizante,4,3,tonala,70,1,31/10/2024
otonio,bebida_energizante,4,4,tlaquepaque,69,1,31/10/2024
otonio,bebida_energizante,4,5,el_salto,58,1,31/10/2024
otonio,bebida_energizante,4,6,tlajomulco,68,1,31/10/2024
otonio,jugo,3,1,zapopan,101,1,31/10/2024
otonio,jugo,3,2,guadalajara,85,1,31/10/2024
otonio,jugo,3,3,tonala,100,1,31/10/2024
otonio,jugo,3,4,tlaquepaque,88,1,31/10/2024
otonio,jugo,3,5,el_salto,77,1,31/10/2024
otonio,jugo,3,6,tlajomulco,99,1,31/10/2024
otonio,refresco,1,1,zapopan,198,1,31/10/2024
otonio,refresco,1,2,guadalajara,174,1,31/10/2024
otonio,refresco,1,3,tonala,167,1,31/10/2024
otonio,refresco,1,4,tlaquepaque,199,1,31/10/2024
otonio,refresco,1,5,el_salto,191,1,31/10/2024
otonio,refresco,1,6,tlajomulco,199,1,31/10/2024
